Datetime,Venue,Temperature,Rainfall,Humidity,Wind speed avg,Wind direction avg,Games
26/08/2018 15:00,Tsujido,32.7,0,,1.6,SSE,paralympic
26/08/2018 16:00,Tsujido,32,0,,1.5,SSE,paralympic
26/08/2018 17:00,Tsujido,31.1,0,,1,SSE,paralympic
26/08/2018 18:00,Tsujido,30,0,,5.5,SSW,paralympic
26/08/2018 19:00,Tsujido,29.2,0,,3.2,S,paralympic
26/08/2018 20:00,Tsujido,29,0,,1.6,E,paralympic
26/08/2018 21:00,Tsujido,28.7,0,,1.9,SSW,paralympic
26/08/2018 22:00,Tsujido,28.3,0,,0.6,N,paralympic
26/08/2018 23:00,Tsujido,28.4,0,,1,NE,paralympic
27/08/2018 0:00,Tsujido,28.1,0,,1.1,SSW,paralympic
27/08/2018 1:00,Tsujido,28.6,0,,3.1,NNW,paralympic
27/08/2018 2:00,Tsujido,28.1,0,,2.7,NW,paralympic
27/08/2018 3:00,Tsujido,27.7,0,,1.7,NW,paralympic
27/08/2018 4:00,Tsujido,26.6,0,,1.1,NNW,paralympic
27/08/2018 5:00,Tsujido,26.1,0,,0.6,WNW,paralympic
27/08/2018 6:00,Tsujido,27.4,0,,0.4,ESE,paralympic
27/08/2018 7:00,Tsujido,28.6,0,,1.5,S,paralympic
27/08/2018 8:00,Tsujido,29.7,0,,1.3,S,paralympic
27/08/2018 9:00,Tsujido,30,0,,2.6,S,paralympic
27/08/2018 10:00,Tsujido,29.9,0,,2.8,SSW,paralympic
27/08/2018 11:00,Tsujido,30.2,0,,4.1,SSW,paralympic
27/08/2018 12:00,Tsujido,30.7,0,,4.1,SSW,paralympic
27/08/2018 13:00,Tsujido,31.3,0,,3.7,SSW,paralympic
27/08/2018 14:00,Tsujido,30.8,0,,4,SSW,paralympic
27/08/2018 15:00,Tsujido,30.5,0,,3.6,S,paralympic
27/08/2018 16:00,Tsujido,30.1,0,,1.6,SSE,paralympic
27/08/2018 17:00,Tsujido,29.6,0,,1,SSE,paralympic
27/08/2018 18:00,Tsujido,28.5,0,,1.3,SSE,paralympic
27/08/2018 19:00,Tsujido,28.2,0,,1.5,SSE,paralympic
27/08/2018 20:00,Tsujido,28,0,,1.4,SSE,paralympic
27/08/2018 21:00,Tsujido,27.5,0,,3.9,N,paralympic
27/08/2018 22:00,Tsujido,26.7,0,,2.7,NNW,paralympic
27/08/2018 23:00,Tsujido,26.1,0,,3.6,N,paralympic
28/08/2018 0:00,Tsujido,26.1,0,,3,NNE,paralympic
28/08/2018 1:00,Tsujido,26.3,0,,2.6,NNE,paralympic
28/08/2018 2:00,Tsujido,26,0,,3.5,NNE,paralympic
28/08/2018 3:00,Tsujido,25.5,0,,2.8,N,paralympic
28/08/2018 4:00,Tsujido,25.7,0,,2.6,N,paralympic
28/08/2018 5:00,Tsujido,25.7,0,,2.5,NNE,paralympic
28/08/2018 6:00,Tsujido,25.8,0,,2.2,N,paralympic
